10, 6, 6, 12, 0, 36, 0, 87, 3, 1, 87, 15, 2, 100, 27, 3, 15, 0, 4, 93, 12, 5, 15, 0, 
10, 6, 6, 12, 0, 30, 0, 76, 12, 1, 39, 5, 2, 100, 17, 3, 77, 19, 4, 18, 5, 5, 31, 9, 
10, 6, 6, 12, 0, 27, 0, 33, 5, 1, 100, 20, 2, 69, 5, 3, 54, 8, 4, 53, 5, 5, 99, 13, 
10, 6, 6, 11, 0, 34, 0, 100, 15, 1, 97, 33, 2, 35, 12, 3, 83, 17, 4, 80, 15, 5, 66, 20, 
10, 6, 6, 12, 0, 16, 0, 49, 5, 1, 100, 5, 2, 54, 0, 3, 23, 0, 4, 18, 0, 5, 15, 0, 
10, 6, 6, 12, 0, 36, 0, 50, 1, 1, 100, 25, 2, 62, 9, 3, 69, 16, 4, 50, 0, 5, 50, 31, 
10, 6, 6, 12, 0, 42, 0, 63, 0, 1, 76, 38, 2, 88, 9, 3, 92, 23, 4, 54, 8, 5, 100, 26, 
10, 6, 6, 11, 0, 27, 0, 42, 0, 1, 100, 33, 2, 56, 10, 3, 31, 9, 4, 23, 0, 5, 38, 6, 
10, 6, 6, 11, 0, 44, 0, 47, 0, 1, 88, 17, 2, 78, 25, 3, 100, 47, 4, 47, 20, 5, 99, 42, 
10, 6, 6, 12, 0, 40, 0, 100, 37, 1, 97, 28, 2, 50, 11, 3, 84, 25, 4, 46, 14, 5, 76, 26, 
10, 6, 6, 12, 0, 40, 0, 100, 18, 1, 72, 6, 2, 75, 22, 3, 87, 12, 4, 48, 3, 5, 89, 19, 
10, 6, 6, 11, 1, 43, 0, 100, 5, 1, 98, 11, 2, 76, 3, 3, 98, 6, 4, 98, 5, 5, 96, 10, 
10, 6, 6, 11, 0, 35, 0, 98, 16, 1, 82, 10, 2, 81, 15, 3, 88, 19, 4, 100, 30, 5, 91, 20, 
10, 6, 6, 12, 0, 49, 0, 83, 42, 1, 72, 32, 2, 100, 10, 3, 47, 13, 4, 99, 35, 5, 99, 28, 
10, 6, 6, 11, 0, 33, 0, 84, 15, 1, 85, 10, 2, 100, 5, 3, 52, 5, 4, 88, 5, 5, 97, 32, 
10, 6, 6, 11, 0, 29, 0, 62, 2, 1, 62, 10, 2, 99, 8, 3, 88, 19, 4, 100, 22, 5, 31, 10, 
10, 6, 6, 16, 0, 32, 0, 50, 13, 1, 26, 5, 2, 73, 26, 3, 73, 5, 4, 100, 38, 5, 36, 0, 
10, 6, 6, 12, 1, 47, 0, 98, 34, 1, 89, 10, 2, 84, 27, 3, 86, 17, 4, 63, 10, 5, 100, 15, 
10, 6, 6, 12, 0, 26, 0, 60, 6, 1, 98, 25, 2, 42, 6, 3, 100, 20, 4, 80, 30, 5, 89, 26, 
10, 6, 6, 11, 1, 30, 0, 67, 21, 1, 41, 10, 2, 32, 31, 3, 52, 12, 4, 100, 35, 5, 28, 0, 
10, 6, 6, 12, 0, 27, 0, 81, 24, 1, 29, 5, 2, 89, 35, 3, 78, 19, 4, 52, 31, 5, 100, 16, 
10, 6, 6, 12, 0, 27, 0, 87, 10, 1, 68, 10, 2, 74, 26, 3, 82, 21, 4, 46, 15, 5, 100, 5, 
10, 6, 6, 12, 0, 33, 0, 43, 0, 1, 71, 17, 2, 100, 9, 3, 84, 30, 4, 43, 0, 5, 74, 6, 
10, 6, 6, 11, 0, 25, 0, 20, 0, 1, 100, 25, 2, 36, 20, 3, 36, 5, 4, 45, 10, 5, 42, 9, 
10, 6, 6, 12, 0, 26, 0, 100, 2, 1, 59, 5, 2, 20, 0, 3, 38, 2, 4, 59, 12, 5, 56, 6, 
10, 6, 6, 11, 0, 34, 0, 68, 21, 1, 100, 11, 2, 60, 0, 3, 81, 3, 4, 44, 3, 5, 44, 7, 
10, 6, 6, 11, 0, 45, 0, 54, 19, 1, 78, 9, 2, 57, 10, 3, 100, 15, 4, 33, 5, 5, 95, 27, 
10, 6, 6, 12, 0, 38, 0, 75, 8, 1, 95, 36, 2, 94, 9, 3, 73, 5, 4, 78, 10, 5, 100, 15, 
10, 6, 6, 11, 0, 31, 0, 100, 21, 1, 97, 19, 2, 54, 14, 3, 87, 15, 4, 85, 21, 5, 92, 26, 
10, 6, 6, 11, 0, 24, 0, 43, 16, 1, 55, 43, 2, 100, 25, 3, 25, 4, 4, 44, 1, 5, 99, 37, 
10, 6, 6, 11, 0, 29, 0, 100, 7, 1, 99, 14, 2, 69, 10, 3, 40, 14, 4, 70, 24, 5, 63, 3, 
10, 6, 6, 11, 0, 31, 0, 80, 38, 1, 49, 16, 2, 98, 7, 3, 88, 41, 4, 17, 10, 5, 100, 11, 
10, 6, 6, 12, 0, 34, 0, 54, 2, 1, 64, 16, 2, 96, 13, 3, 55, 16, 4, 64, 10, 5, 100, 7, 
10, 6, 6, 11, 0, 31, 0, 55, 15, 1, 84, 15, 2, 71, 15, 3, 95, 10, 4, 98, 9, 5, 100, 16, 
10, 6, 6, 38, 0, 37, 0, 99, 31, 1, 98, 25, 2, 66, 5, 3, 82, 0, 4, 71, 5, 5, 100, 10, 
10, 6, 6, 40, 0, 32, 0, 83, 6, 1, 83, 14, 2, 100, 20, 3, 98, 19, 4, 42, 0, 5, 67, 18, 
10, 6, 6, 12, 0, 29, 0, 84, 24, 1, 50, 15, 2, 55, 11, 3, 100, 15, 4, 42, 11, 5, 37, 0, 
10, 6, 6, 11, 1, 28, 0, 61, 0, 1, 88, 10, 2, 87, 16, 3, 74, 6, 4, 82, 9, 5, 100, 28, 
10, 6, 6, 11, 0, 25, 0, 45, 20, 1, 48, 29, 2, 91, 25, 3, 100, 15, 4, 60, 8, 5, 86, 17, 
10, 6, 6, 12, 0, 32, 0, 46, 7, 1, 52, 21, 2, 77, 5, 3, 100, 24, 4, 99, 9, 5, 65, 25, 
10, 6, 6, 114, 0, 39, 0, 100, 29, 1, 80, 29, 2, 92, 15, 3, 54, 16, 4, 67, 14, 5, 67, 9, 
10, 6, 6, 12, 0, 21, 0, 100, 10, 1, 29, 2, 2, 66, 22, 3, 5, 3, 4, 38, 10, 5, 59, 0, 
10, 6, 6, 11, 0, 33, 0, 66, 30, 1, 100, 15, 2, 66, 7, 3, 66, 34, 4, 87, 8, 5, 66, 15, 
10, 6, 6, 11, 0, 37, 0, 63, 0, 1, 38, 22, 2, 63, 28, 3, 58, 6, 4, 70, 16, 5, 100, 10, 
10, 6, 6, 16, 0, 38, 0, 47, 7, 1, 53, 15, 2, 59, 5, 3, 97, 7, 4, 100, 10, 5, 75, 11, 
10, 6, 6, 10, 0, 29, 0, 80, 27, 1, 53, 7, 2, 53, 29, 3, 100, 20, 4, 28, 0, 5, 51, 8, 
10, 6, 6, 10, 0, 40, 0, 70, 13, 1, 99, 22, 2, 75, 15, 3, 51, 15, 4, 59, 23, 5, 100, 39, 
10, 6, 6, 11, 0, 38, 0, 75, 10, 1, 37, 0, 2, 37, 0, 3, 100, 29, 4, 79, 10, 5, 81, 5, 
10, 6, 6, 12, 0, 30, 0, 89, 24, 1, 100, 18, 2, 62, 28, 3, 62, 25, 4, 39, 28, 5, 39, 8, 
10, 6, 6, 10, 0, 35, 0, 95, 22, 1, 27, 12, 2, 70, 10, 3, 100, 11, 4, 98, 31, 5, 96, 35, 
10, 6, 6, 11, 0, 31, 0, 93, 11, 1, 99, 19, 2, 24, 5, 3, 24, 0, 4, 100, 52, 5, 24, 8, 
10, 6, 6, 11, 0, 24, 0, 60, 13, 1, 28, 0, 2, 59, 0, 3, 55, 5, 4, 52, 15, 5, 100, 37, 
10, 6, 6, 11, 0, 37, 0, 100, 27, 1, 96, 20, 2, 63, 22, 3, 99, 24, 4, 31, 9, 5, 81, 17, 
10, 6, 6, 11, 0, 37, 0, 78, 12, 1, 63, 0, 2, 100, 14, 3, 99, 18, 4, 97, 31, 5, 75, 20, 
10, 6, 6, 11, 0, 27, 0, 56, 0, 1, 79, 28, 2, 100, 35, 3, 37, 5, 4, 37, 5, 5, 35, 0, 
10, 6, 6, 11, 0, 58, 0, 99, 10, 1, 72, 10, 2, 100, 36, 3, 83, 15, 4, 92, 22, 5, 50, 5, 
10, 6, 6, 11, 0, 28, 0, 57, 10, 1, 77, 19, 2, 79, 25, 3, 45, 31, 4, 100, 9, 5, 50, 0, 
10, 6, 6, 11, 0, 36, 0, 84, 16, 1, 61, 5, 2, 62, 2, 3, 33, 5, 4, 100, 29, 5, 63, 0, 
10, 6, 6, 11, 0, 34, 0, 39, 23, 1, 98, 32, 2, 50, 18, 3, 93, 36, 4, 36, 12, 5, 100, 31, 
10, 6, 6, 11, 0, 35, 0, 80, 23, 1, 100, 14, 2, 84, 5, 3, 84, 16, 4, 75, 5, 5, 58, 0, 
10, 6, 6, 11, 0, 24, 0, 53, 10, 1, 56, 21, 2, 100, 15, 3, 53, 20, 4, 30, 5, 5, 16, 0, 
10, 6, 6, 11, 0, 47, 0, 98, 11, 1, 73, 9, 2, 73, 0, 3, 73, 10, 4, 73, 23, 5, 100, 5, 
10, 6, 6, 11, 0, 45, 0, 63, 14, 1, 51, 16, 2, 87, 30, 3, 51, 13, 4, 100, 24, 5, 99, 47, 
10, 6, 6, 12, 0, 37, 0, 98, 11, 1, 99, 22, 2, 59, 12, 3, 100, 26, 4, 64, 10, 5, 74, 15, 
10, 6, 6, 11, 0, 27, 0, 96, 20, 1, 100, 19, 2, 68, 24, 3, 69, 16, 4, 50, 0, 5, 99, 22, 
10, 6, 6, 11, 0, 36, 0, 100, 22, 1, 73, 5, 2, 91, 27, 3, 44, 0, 4, 36, 5, 5, 36, 0, 
10, 6, 6, 12, 0, 28, 0, 63, 10, 1, 83, 15, 2, 59, 1, 3, 58, 12, 4, 23, 2, 5, 100, 6, 
10, 6, 6, 18, 0, 21, 0, 100, 30, 1, 40, 12, 2, 42, 27, 3, 50, 18, 4, 59, 23, 5, 18, 8, 
10, 6, 6, 11, 1, 35, 0, 40, 10, 1, 29, 10, 2, 100, 14, 3, 88, 20, 4, 55, 16, 5, 91, 32, 
10, 6, 6, 11, 0, 27, 0, 100, 27, 1, 64, 0, 2, 73, 5, 3, 86, 22, 4, 99, 15, 5, 67, 6, 
10, 6, 6, 11, 1, 33, 0, 13, 8, 1, 92, 12, 2, 59, 0, 3, 100, 41, 4, 75, 18, 5, 60, 11, 
10, 6, 6, 11, 0, 44, 0, 100, 18, 1, 96, 31, 2, 71, 24, 3, 59, 0, 4, 29, 5, 5, 73, 38, 
10, 6, 6, 11, 0, 40, 0, 63, 16, 1, 61, 20, 2, 81, 24, 3, 74, 20, 4, 100, 14, 5, 68, 10, 
10, 6, 6, 10, 0, 18, 0, 77, 5, 1, 24, 8, 2, 29, 2, 3, 83, 6, 4, 20, 14, 5, 100, 5, 
10, 6, 6, 11, 0, 48, 0, 33, 5, 1, 49, 14, 2, 100, 18, 3, 91, 33, 4, 65, 16, 5, 25, 9, 
10, 6, 6, 11, 1, 30, 0, 46, 13, 1, 100, 13, 2, 88, 16, 3, 44, 0, 4, 46, 10, 5, 78, 11, 
10, 6, 6, 13, 0, 47, 0, 59, 11, 1, 67, 13, 2, 88, 37, 3, 100, 25, 4, 91, 34, 5, 80, 22, 
10, 6, 6, 11, 0, 21, 0, 2, 0, 1, 2, 0, 2, 2, 0, 3, 47, 12, 4, 2, 0, 5, 100, 6, 
10, 6, 6, 12, 0, 38, 0, 97, 20, 1, 50, 23, 2, 40, 22, 3, 100, 38, 4, 65, 31, 5, 65, 15, 
10, 6, 6, 12, 0, 31, 0, 100, 24, 1, 64, 10, 2, 34, 23, 3, 58, 23, 4, 89, 15, 5, 98, 32, 
10, 6, 6, 12, 0, 28, 0, 85, 10, 1, 50, 21, 2, 62, 36, 3, 59, 24, 4, 100, 13, 5, 48, 15, 
10, 6, 6, 11, 1, 28, 0, 51, 32, 1, 51, 28, 2, 79, 33, 3, 100, 49, 4, 67, 36, 5, 63, 17, 
10, 6, 6, 12, 0, 35, 0, 100, 14, 1, 51, 11, 2, 41, 29, 3, 43, 15, 4, 83, 21, 5, 43, 10, 
10, 6, 6, 11, 0, 37, 0, 50, 0, 1, 53, 15, 2, 11, 0, 3, 100, 19, 4, 93, 39, 5, 62, 21, 
10, 6, 6, 12, 0, 27, 0, 29, 2, 1, 69, 0, 2, 88, 23, 3, 100, 25, 4, 32, 3, 5, 90, 25, 
10, 6, 6, 11, 1, 33, 0, 100, 35, 1, 52, 10, 2, 75, 24, 3, 86, 10, 4, 52, 9, 5, 54, 14, 
10, 6, 6, 11, 0, 19, 0, 27, 6, 1, 46, 24, 2, 82, 12, 3, 43, 5, 4, 100, 10, 5, 61, 5, 
10, 6, 6, 12, 0, 39, 0, 100, 35, 1, 70, 41, 2, 45, 12, 3, 27, 16, 4, 47, 25, 5, 27, 2, 
10, 6, 6, 11, 1, 41, 0, 91, 20, 1, 47, 2, 2, 100, 13, 3, 65, 7, 4, 65, 2, 5, 74, 14, 
10, 6, 6, 11, 0, 32, 0, 83, 26, 1, 73, 20, 2, 100, 7, 3, 68, 24, 4, 71, 20, 5, 71, 0, 
10, 6, 6, 11, 0, 37, 0, 48, 22, 1, 54, 11, 2, 37, 2, 3, 65, 10, 4, 86, 9, 5, 100, 7, 
10, 6, 6, 11, 0, 39, 0, 61, 14, 1, 98, 25, 2, 88, 16, 3, 82, 33, 4, 100, 11, 5, 82, 17, 
10, 6, 6, 11, 0, 35, 0, 90, 21, 1, 38, 5, 2, 36, 2, 3, 47, 11, 4, 36, 10, 5, 100, 53, 
10, 6, 6, 11, 0, 15, 0, 100, 0, 1, 24, 5, 2, 32, 13, 3, 41, 14, 4, 50, 12, 5, 8, 0, 
10, 6, 6, 11, 0, 32, 0, 100, 30, 1, 51, 19, 2, 71, 15, 3, 91, 32, 4, 60, 29, 5, 60, 14, 
10, 6, 6, 11, 0, 36, 0, 100, 18, 1, 69, 20, 2, 66, 13, 3, 99, 50, 4, 43, 10, 5, 59, 16, 
10, 6, 6, 11, 0, 39, 0, 100, 15, 1, 52, 10, 2, 64, 32, 3, 73, 27, 4, 76, 31, 5, 50, 5, 
10, 6, 6, 11, 0, 34, 0, 99, 29, 1, 56, 3, 2, 93, 11, 3, 64, 2, 4, 55, 14, 5, 100, 13, 
10, 6, 6, 11, 0, 43, 0, 80, 17, 1, 71, 5, 2, 100, 17, 3, 82, 10, 4, 71, 12, 5, 65, 14, 
10, 6, 6, 11, 0, 30, 0, 87, 13, 1, 100, 25, 2, 43, 15, 3, 81, 24, 4, 86, 23, 5, 16, 14, 
10, 6, 6, 11, 1, 38, 0, 100, 26, 1, 77, 19, 2, 58, 11, 3, 69, 13, 4, 44, 0, 5, 98, 47, 
10, 6, 6, 11, 0, 27, 0, 61, 11, 1, 100, 30, 2, 37, 8, 3, 50, 10, 4, 83, 10, 5, 77, 10, 
10, 6, 6, 11, 0, 35, 0, 88, 23, 1, 58, 12, 2, 76, 11, 3, 100, 9, 4, 76, 22, 5, 76, 4, 
10, 6, 6, 11, 0, 21, 0, 100, 24, 1, 77, 15, 2, 41, 16, 3, 6, 0, 4, 70, 23, 5, 56, 5, 
10, 6, 6, 11, 0, 31, 0, 100, 32, 1, 90, 52, 2, 31, 12, 3, 83, 33, 4, 19, 0, 5, 22, 0, 
10, 6, 6, 11, 0, 28, 0, 76, 12, 1, 51, 4, 2, 95, 30, 3, 100, 33, 4, 76, 12, 5, 52, 7, 
10, 6, 6, 12, 0, 38, 0, 99, 11, 1, 99, 5, 2, 75, 13, 3, 77, 10, 4, 100, 20, 5, 54, 11, 
10, 6, 6, 10, 0, 46, 0, 82, 10, 1, 92, 22, 2, 100, 22, 3, 90, 27, 4, 98, 29, 5, 65, 28, 
10, 6, 6, 10, 1, 51, 0, 90, 11, 1, 80, 21, 2, 48, 10, 3, 100, 1, 4, 41, 15, 5, 69, 20, 
