,,,,,Turn,,,,,,,,,,,,,,,,
10,5,20,8,0,41,0,100,171,1,76,15,2,52,0,3,52,3,4,99,85, 
10,5,20,8,0,28,0,45,5,1,99,100,2,99,10,3,100,0,4,43,10, 
10,5,20,8,0,15,0,99,0,1,98,32,2,100,24,3,96,75,4,97,25, 
10,5,20,8,0,31,0,16,1,1,100,24,2,8,0,3,25,1,4,10,0, 
10,5,20,9,0,17,0,54,5,1,54,16,2,18,0,3,48,10,4,100,65, 
10,5,20,8,0,15,0,43,0,1,100,48,2,97,10,3,99,33,4,43,5, 
10,5,20,9,0,9,0,100,12,1,22,0,2,14,0,3,5,0,4,39,5, 
10,5,20,9,0,23,0,99,0,1,100,10,2,99,15,3,97,10,4,96,29, 
10,5,20,8,0,13,0,13,5,1,100,10,2,33,25,3,99,52,4,22,5, 
10,5,20,9,0,40,0,100,10,1,29,0,2,2,0,3,99,62,4,63,17, 
10,5,20,8,0,12,0,30,5,1,61,5,2,100,7,3,96,40,4,46,7, 
10,5,20,8,0,21,0,63,33,1,33,0,2,59,0,3,70,14,4,100,55, 
10,5,20,8,0,24,0,100,32,1,49,6,2,20,0,3,10,0,4,98,60, 
10,5,20,7,0,12,0,42,0,1,100,5,2,29,19,3,96,26,4,69,19, 
10,5,20,7,0,14,0,49,14,1,18,5,2,34,13,3,41,19,4,100,48, 
10,5,20,7,0,15,0,92,10,1,71,13,2,95,10,3,98,11,4,100,10, 
10,5,20,8,0,10,0,100,20,1,18,0,2,49,5,3,43,0,4,81,19, 
10,5,20,8,0,18,0,57,10,1,20,0,2,50,16,3,100,19,4,34,0, 
10,5,20,9,0,15,0,97,17,1,10,0,2,15,0,3,10,0,4,100,5, 
10,5,20,8,0,16,0,100,0,1,12,0,2,98,8,3,69,5,4,99,21, 
10,5,20,8,0,28,0,20,0,1,34,0,2,100,16,3,7,0,4,5,21, 
10,5,20,9,0,14,0,46,56,1,42,0,2,100,37,3,98,5,4,33,17, 
10,5,20,8,0,10,0,91,5,1,13,0,2,76,14,3,100,0,4,13,0, 
10,5,20,8,0,4,0,41,7,1,100,10,2,61,0,3,55,0,4,14,5, 
10,5,20,8,0,8,0,93,15,1,24,5,2,72,5,3,9,0,4,100,8, 
10,5,20,9,0,12,0,97,18,1,97,5,2,97,5,3,100,5,4,50,4, 
10,5,20,9,0,19,0,34,18,1,99,55,2,50,0,3,99,55,4,100,0, 
10,5,20,8,0,30,0,94,19,1,55,0,2,100,43,3,98,43,4,11,0, 
10,5,20,8,0,24,0,97,4,1,52,0,2,99,24,3,100,39,4,56,0, 
10,5,20,8,0,12,0,96,9,1,100,7,2,94,5,3,95,19,4,18,0, 
10,5,20,9,0,26,0,94,29,1,99,60,2,95,96,3,100,63,4,88,40, 
10,5,20,9,0,21,0,100,7,1,81,46,2,48,28,3,96,37,4,79,15, 
10,5,20,9,0,18,0,90,0,1,45,5,2,80,21,3,100,15,4,39,14, 
10,5,20,9,0,8,0,64,5,1,83,10,2,71,6,3,100,8,4,88,11, 
10,5,20,8,0,21,0,94,67,1,50,13,2,50,0,3,38,0,4,100,5, 
10,5,20,9,0,16,0,25,0,1,100,65,2,56,10,3,10,0,4,10,0, 
10,5,20,8,0,16,0,99,20,1,64,10,2,64,0,3,100,16,4,99,33, 
10,5,20,8,0,26,0,36,0,1,94,23,2,25,0,3,100,5,4,38,5, 
10,5,20,9,0,14,0,60,10,1,100,11,2,51,10,3,93,14,4,69,5, 
10,5,20,9,0,23,0,98,57,1,99,45,2,22,7,3,100,0,4,55,0, 
10,5,20,9,0,18,0,90,5,1,100,25,2,98,0,3,81,82,4,18,0, 
10,5,20,8,0,11,0,98,29,1,100,15,2,43,0,3,81,13,4,94,28, 
10,5,20,9,0,9,0,42,0,1,100,19,2,14,0,3,56,25,4,56,0, 
10,5,20,8,0,19,0,100,35,1,99,0,2,46,0,3,48,0,4,99,6, 
10,5,20,8,0,22,0,99,27,1,53,0,2,100,61,3,99,30,4,51,16, 
10,5,20,8,0,13,0,94,59,1,74,13,2,99,14,3,100,11,4,99,24, 
10,5,20,9,0,9,0,100,0,1,72,0,2,88,5,3,94,75,4,80,23, 
10,5,20,9,0,17,0,45,10,1,95,5,2,11,0,3,100,43,4,11,0, 
10,5,20,8,0,15,0,35,15,1,35,5,2,100,39,3,89,5,4,94,13, 
10,5,20,8,0,18,0,100,5,1,5,0,2,98,20,3,43,10,4,24,5, 
10,5,20,7,1,11,0,95,30,1,91,27,2,97,13,3,100,7,4,93,14, 
10,5,20,8,0,10,0,75,20,1,89,5,2,15,0,3,100,15,4,56,28, 
10,5,20,10,0,18,0,95,11,1,100,35,2,97,5,3,96,32,4,99,0, 
10,5,20,8,0,32,0,100,20,1,42,5,2,98,56,3,40,22,4,58,5, 
10,5,20,7,0,18,0,59,11,1,100,83,2,97,0,3,31,12,4,31,5, 
10,5,20,7,0,14,0,26,0,1,100,13,2,37,9,3,70,0,4,59,0, 
10,5,20,7,0,42,0,25,14,1,99,141,2,99,152,3,100,27,4,58,49, 
10,5,20,8,0,10,0,100,31,1,91,20,2,15,8,3,79,10,4,55,10, 
10,5,20,8,0,10,0,60,19,1,44,5,2,97,44,3,100,5,4,81,10, 
10,5,20,8,0,26,0,48,34,1,90,15,2,53,0,3,100,26,4,99,56, 
10,5,20,8,0,19,0,24,0,1,99,5,2,100,50,3,14,5,4,14,0, 
10,5,20,8,0,24,0,96,0,1,60,5,2,100,64,3,43,0,4,30,0, 
10,5,20,8,0,53,0,98,73,1,98,80,2,78,14,3,23,0,4,100,0, 
10,5,20,8,0,22,0,39,0,1,100,40,2,69,11,3,23,0,4,67,19, 
10,5,20,7,1,15,0,96,20,1,95,10,2,98,9,3,89,0,4,100,4, 
10,5,20,8,0,22,0,42,5,1,99,5,2,99,49,3,99,17,4,100,30, 
10,5,20,8,0,27,0,98,24,1,99,0,2,100,47,3,99,0,4,37,5, 
10,5,20,8,0,15,0,98,2,1,100,33,2,10,0,3,2,0,4,62,10, 
10,5,20,8,0,48,0,99,0,1,70,40,2,100,14,3,96,24,4,80,19, 
10,5,20,8,0,15,0,43,0,1,45,0,2,25,0,3,100,51,4,2,0, 
10,5,20,8,0,15,0,100,19,1,99,10,2,69,18,3,92,10,4,33,1, 
10,5,20,8,0,20,0,80,48,1,22,5,2,97,35,3,100,31,4,99,23, 
10,5,20,8,1,16,0,84,25,1,100,0,2,94,47,3,16,0,4,44,34, 
10,5,20,17,0,19,0,15,0,1,39,12,2,100,62,3,92,22,4,87,8, 
10,5,20,8,0,35,0,92,17,1,98,79,2,13,0,3,100,35,4,97,140, 
10,5,20,7,1,31,0,93,5,1,74,30,2,99,16,3,100,22,4,87,5, 
10,5,20,9,0,8,0,62,29,1,100,63,2,42,12,3,71,18,4,92,19, 
10,5,20,10,0,24,0,39,29,1,24,10,2,100,16,3,64,5,4,45,5, 
10,5,20,7,0,17,0,20,0,1,11,0,2,100,17,3,90,64,4,41,0, 
10,5,20,8,0,11,0,16,5,1,100,15,2,92,27,3,30,15,4,10,0, 
10,5,20,9,0,16,0,16,0,1,46,0,2,95,16,3,52,13,4,100,5, 
10,5,20,8,0,23,0,79,19,1,100,85,2,97,71,3,39,5,4,99,49, 
10,5,20,9,0,42,0,26,0,1,21,0,2,99,0,3,99,0,4,100,40, 
10,5,20,9,0,17,0,100,7,1,9,0,2,98,57,3,99,40,4,99,19, 
10,5,20,7,0,14,0,85,15,1,99,5,2,100,10,3,15,5,4,90,5, 
10,5,20,8,0,36,0,33,0,1,40,5,2,99,13,3,33,5,4,100,8, 
10,5,20,8,1,18,0,30,0,1,100,33,2,98,32,3,52,0,4,99,47, 
10,5,20,8,0,22,0,52,57,1,100,36,2,95,50,3,96,30,4,99,46, 
10,5,20,7,0,14,0,92,15,1,20,0,2,16,5,3,100,46,4,98,24, 
10,5,20,7,1,31,0,100,20,1,92,10,2,20,0,3,60,14,4,99,5, 
10,5,20,8,0,14,0,100,19,1,30,0,2,81,6,3,36,5,4,30,5, 
10,5,20,8,0,13,0,48,0,1,100,17,2,48,11,3,90,5,4,87,20, 
10,5,20,8,0,10,0,26,5,1,19,0,2,100,44,3,62,7,4,63,12, 
10,5,20,8,0,15,0,100,0,1,60,28,2,59,10,3,99,17,4,89,19, 
10,5,20,8,0,26,0,15,9,1,100,5,2,42,3,3,99,34,4,99,18, 
10,5,20,9,0,36,0,58,0,1,16,0,2,100,0,3,96,0,4,18,0, 
10,5,20,9,0,17,0,100,6,1,62,27,2,99,10,3,92,5,4,98,10, 
10,5,20,9,0,18,0,100,10,1,98,0,2,40,26,3,29,0,4,94,26, 
10,5,20,8,0,18,0,18,0,1,29,0,2,95,5,3,24,0,4,100,4, 
10,5,20,8,0,26,0,37,5,1,100,20,2,98,40,3,37,5,4,49,5, 
10,5,20,8,0,43,0,23,5,1,100,44,2,98,10,3,78,1,4,23,0, 
10,5,20,8,0,23,0,75,10,1,100,53,2,36,5,3,96,13,4,36,18, 
10,5,20,8,0,11,0,21,0,1,100,21,2,52,8,3,98,28,4,89,11, 
10,5,20,9,0,21,0,100,70,1,30,5,2,9,0,3,96,1,4,43,0, 
10,5,20,7,0,12,0,100,10,1,81,24,2,25,5,3,36,18,4,56,15, 
10,5,20,8,0,19,0,100,19,1,99,31,2,27,0,3,60,45,4,27,0, 
10,5,20,8,0,10,0,100,0,1,57,2,2,26,0,3,54,3,4,20,0, 
10,5,20,9,0,14,0,97,35,1,91,21,2,54,5,3,92,28,4,100,6, 
10,5,20,8,0,52,0,74,3,1,89,6,2,70,14,3,100,23,4,99,40, 
10,5,20,7,0,19,0,39,0,1,22,0,2,100,94,3,10,0,4,20,1, 
10,5,20,7,0,7,0,30,5,1,100,22,2,25,0,3,84,0,4,40,0, 
10,5,20,8,0,21,0,100,13,1,28,0,2,54,13,3,54,0,4,34,0, 
10,5,20,7,0,10,0,77,63,1,66,12,2,100,42,3,29,39,4,38,0, 
10,5,20,9,0,16,0,44,0,1,13,0,2,99,0,3,99,0,4,100,11, 
10,5,20,8,0,19,0,97,41,1,94,44,2,100,5,3,15,0,4,50,0, 
10,5,20,8,0,16,0,94,25,1,98,43,2,19,0,3,100,5,4,54,2, 
10,5,20,8,0,27,0,61,5,1,100,119,2,18,0,3,71,5,4,18,0, 
10,5,20,8,0,13,0,13,0,1,93,54,2,46,8,3,13,0,4,100,21, 
10,5,20,7,0,15,0,19,0,1,91,22,2,100,4,3,42,18,4,75,51, 
10,5,20,7,0,10,0,40,8,1,35,18,2,100,5,3,55,37,4,38,28, 
10,5,20,8,0,11,0,99,32,1,100,26,2,73,10,3,4,0,4,97,5, 
10,5,20,8,0,7,0,100,5,1,19,19,2,14,0,3,33,5,4,9,0, 
10,5,20,8,0,11,0,53,0,1,29,0,2,31,10,3,51,9,4,100,49, 
10,5,20,7,0,24,0,95,15,1,97,25,2,30,0,3,39,15,4,100,5, 
10,5,20,13,0,9,0,41,20,1,56,21,2,100,21,3,94,10,4,29,0, 
10,5,20,8,0,19,0,99,63,1,97,35,2,100,87,3,34,0,4,51,14, 
10,5,20,9,0,16,0,33,20,1,77,5,2,90,5,3,100,10,4,68,22, 
10,5,20,8,0,23,0,76,0,1,98,28,2,96,5,3,6,0,4,100,8, 
10,5,20,7,0,19,0,49,0,1,86,26,2,58,55,3,32,8,4,100,22, 
10,5,20,7,0,49,0,98,5,1,54,19,2,98,5,3,95,38,4,100,1, 
10,5,20,7,0,11,0,29,30,1,100,48,2,14,0,3,28,37,4,51,17, 
10,5,20,8,0,32,0,100,48,1,99,32,2,88,35,3,53,0,4,97,81, 
10,5,20,8,0,16,0,17,0,1,67,20,2,19,0,3,62,5,4,100,54, 
10,5,20,8,0,21,0,77,12,1,26,0,2,58,7,3,100,5,4,44,0, 
10,5,20,10,0,13,0,2,0,1,100,33,2,24,5,3,94,32,4,98,37, 
10,5,20,8,0,11,0,76,35,1,55,5,2,86,15,3,100,17,4,55,0, 
10,5,20,8,0,22,0,25,0,1,100,21,2,2,0,3,98,81,4,99,33, 
10,5,20,9,0,30,0,42,5,1,97,35,2,48,0,3,99,5,4,100,22, 
10,5,20,8,0,13,0,98,0,1,97,24,2,54,20,3,63,5,4,100,10, 
10,5,20,9,0,20,0,100,32,1,57,12,2,32,0,3,32,5,4,51,5, 
10,5,20,7,0,35,0,100,5,1,26,0,2,99,29,3,26,19,4,99,0, 
10,5,20,8,0,23,0,82,16,1,100,8,2,56,6,3,46,0,4,57,23, 
10,5,20,8,0,17,0,99,15,1,76,16,2,30,0,3,100,0,4,43,52, 
10,5,20,7,0,15,0,100,60,1,99,10,2,16,0,3,99,5,4,2,0, 
10,5,20,8,0,20,0,51,34,1,9,0,2,100,3,3,66,0,4,36,0, 
10,5,20,9,0,31,0,33,5,1,99,37,2,33,5,3,100,22,4,7,0, 
10,5,20,8,0,8,0,100,0,1,72,10,2,86,0,3,81,5,4,94,0, 
10,5,20,8,0,12,0,100,27,1,10,0,2,94,10,3,99,7,4,39,10, 
10,5,20,8,0,20,0,40,7,1,100,11,2,55,5,3,4,0,4,99,6, 
10,5,20,8,0,17,0,72,5,1,92,10,2,32,15,3,96,52,4,100,43, 
10,5,20,9,0,17,0,13,0,1,97,22,2,99,24,3,100,0,4,70,0, 
10,5,20,8,0,12,0,100,12,1,97,73,2,66,11,3,94,5,4,11,0, 
10,5,20,8,0,15,0,96,3,1,34,0,2,99,19,3,100,17,4,55,5, 
10,5,20,8,0,24,0,51,0,1,19,0,2,98,14,3,100,7,4,53,0, 
10,5,20,7,0,13,0,25,30,1,99,37,2,6,0,3,91,16,4,100,18, 
10,5,20,8,0,18,0,87,15,1,82,22,2,100,79,3,90,18,4,18,0, 
10,5,20,8,0,21,0,22,0,1,40,18,2,97,18,3,99,28,4,100,19, 
10,5,20,9,0,10,0,100,44,1,16,0,2,39,0,3,78,30,4,25,21, 
10,5,20,9,0,20,0,100,51,1,94,11,2,95,29,3,58,16,4,84,22, 
10,5,20,7,0,13,0,100,26,1,8,0,2,8,0,3,8,0,4,4,0, 
10,5,20,8,0,10,0,75,5,1,100,16,2,98,19,3,30,26,4,17,0, 
10,5,20,9,0,20,0,99,5,1,63,10,2,63,8,3,100,32,4,63,23, 
10,5,20,8,0,50,0,100,57,1,99,76,2,35,30,3,99,38,4,73,31, 
10,5,20,8,0,31,0,99,0,1,99,65,2,98,14,3,20,0,4,100,5, 
10,5,20,8,0,32,0,95,10,1,96,15,2,99,47,3,100,5,4,91,5, 
10,5,20,8,0,13,0,71,5,1,13,0,2,7,3,3,64,23,4,100,38, 
10,5,20,8,0,9,0,96,19,1,32,5,2,54,0,3,75,19,4,100,5, 
10,5,20,8,0,45,0,99,0,1,100,24,2,99,6,3,40,19,4,99,5, 
10,5,20,8,0,24,0,100,25,1,49,5,2,98,28,3,99,0,4,49,5, 
10,5,20,8,0,34,0,95,28,1,100,14,2,96,15,3,35,5,4,35,5, 
10,5,20,8,0,49,0,25,16,1,97,10,2,100,18,3,98,35,4,25,0, 
10,5,20,8,0,15,0,91,21,1,100,30,2,96,14,3,88,9,4,37,0, 
10,5,20,7,0,13,0,100,25,1,61,20,2,7,0,3,96,10,4,39,0, 
10,5,20,7,0,21,0,2,0,1,60,0,2,98,37,3,98,0,4,100,4, 
10,5,20,8,0,15,0,20,5,1,72,15,2,60,4,3,59,4,4,100,57, 
10,5,20,8,0,16,0,42,5,1,100,7,2,72,5,3,99,10,4,95,28, 
10,5,20,7,0,34,0,55,4,1,99,31,2,99,44,3,92,16,4,100,47, 
10,5,20,10,0,6,0,10,0,1,17,1,2,100,5,3,28,10,4,32,5, 
10,5,20,8,0,27,0,96,29,1,100,57,2,99,5,3,98,65,4,95,10, 
10,5,20,9,0,37,0,74,0,1,99,0,2,30,0,3,100,0,4,74,41, 
10,5,20,7,0,31,0,8,0,1,99,5,2,28,0,3,99,15,4,100,10, 
10,5,20,8,0,14,0,37,5,1,37,5,2,35,5,3,99,13,4,100,15, 
10,5,20,8,0,16,0,98,17,1,100,0,2,99,17,3,72,12,4,97,6, 
10,5,20,9,0,33,0,99,5,1,100,15,2,99,2,3,80,6,4,47,20, 
10,5,20,8,0,22,0,100,10,1,99,19,2,49,0,3,4,0,4,72,1, 
10,5,20,8,0,8,0,100,0,1,90,55,2,79,20,3,41,18,4,35,4, 
10,5,20,9,0,10,0,43,0,1,78,10,2,98,5,3,100,10,4,7,0, 
10,5,20,7,0,10,0,24,0,1,85,11,2,98,10,3,100,17,4,5,0, 
10,5,20,8,0,19,0,100,29,1,96,74,2,98,5,3,13,0,4,30,17, 
10,5,20,8,0,7,0,100,14,1,32,0,2,82,5,3,76,0,4,32,0, 
10,5,20,9,0,12,0,66,19,1,100,22,2,44,0,3,91,70,4,96,9, 
10,5,20,8,0,8,0,56,30,1,33,5,2,80,0,3,100,0,4,82,22, 
10,5,20,8,0,16,0,62,16,1,51,11,2,49,12,3,23,0,4,100,49, 
10,5,20,8,0,28,0,100,0,1,97,0,2,98,19,3,52,0,4,20,0, 
10,5,20,7,0,19,0,22,0,1,98,60,2,84,5,3,98,16,4,100,15, 
10,5,20,8,0,23,0,100,56,1,54,18,2,42,0,3,98,11,4,54,35, 
10,5,20,8,0,14,0,16,0,1,100,17,2,19,0,3,26,5,4,58,0, 
10,5,20,8,0,16,0,97,20,1,16,0,2,48,0,3,100,57,4,34,0, 
10,5,20,8,0,23,0,100,40,1,19,0,2,98,52,3,65,96,4,39,0, 
10,5,20,9,0,17,0,99,52,1,98,62,2,96,5,3,100,38,4,84,0, 
10,5,20,9,0,43,0,45,0,1,23,24,2,100,11,3,45,0,4,23,13, 
10,5,20,8,0,8,0,45,8,1,4,47,2,78,11,3,5,0,4,100,31, 
10,5,20,7,1,12,0,93,20,1,100,20,2,5,0,3,96,5,4,35,0, 
10,5,20,8,0,18,0,22,0,1,46,14,2,17,0,3,17,0,4,100,29, 
10,5,20,9,0,23,0,40,0,1,100,72,2,33,5,3,96,7,4,99,25, 
10,5,20,8,0,8,0,70,50,1,100,10,2,86,0,3,83,24,4,19,0, 
10,5,20,8,0,2,0,100,0,1,12,10,2,31,0,3,26,12,4,33,0, 
10,5,20,8,0,8,0,28,5,1,27,9,2,100,10,3,58,15,4,43,15, 
10,5,20,8,0,17,0,98,21,1,98,20,2,57,18,3,100,33,4,97,49, 
10,5,20,8,0,22,0,27,5,1,50,19,2,30,0,3,67,24,4,100,34, 
10,5,20,8,0,6,0,48,16,1,21,0,2,27,6,3,94,24,4,100,0, 
10,5,20,9,0,16,0,97,32,1,94,5,2,100,5,3,93,34,4,99,58, 
10,5,20,7,0,13,0,62,0,1,50,0,2,100,69,3,90,16,4,27,0, 
10,5,20,8,0,10,0,97,16,1,19,0,2,100,0,3,36,16,4,70,25, 
10,5,20,8,0,11,0,56,5,1,69,32,2,95,5,3,50,5,4,100,18, 
10,5,20,7,0,15,0,99,19,1,100,23,2,89,21,3,91,14,4,5,0, 
10,5,20,8,0,17,0,53,0,1,100,15,2,53,5,3,12,3,4,14,0, 
10,5,20,8,0,16,0,87,0,1,33,0,2,100,16,3,26,19,4,94,1, 
10,5,20,8,0,39,0,99,60,1,100,125,2,99,127,3,99,49,4,99,30, 
10,5,20,8,0,13,0,47,0,1,57,13,2,15,0,3,100,60,4,3,0, 
10,5,20,7,0,14,0,94,5,1,29,0,2,2,0,3,10,0,4,100,17, 
10,5,20,8,0,20,0,99,14,1,98,31,2,66,10,3,28,0,4,100,20, 
10,5,20,7,1,15,0,13,7,1,89,26,2,99,25,3,100,5,4,83,0, 
10,5,20,8,0,16,0,96,0,1,99,53,2,77,23,3,50,10,4,100,39, 
10,5,20,8,0,19,0,12,0,1,35,0,2,15,0,3,94,119,4,100,35, 
10,5,20,7,1,21,0,99,0,1,98,19,2,99,21,3,99,39,4,100,0, 
10,5,20,8,0,23,0,68,32,1,60,36,2,3,0,3,57,0,4,100,17, 
10,5,20,9,0,15,0,24,5,1,100,68,2,96,42,3,32,0,4,98,0, 
10,5,20,8,0,19,0,71,1,1,39,0,2,39,5,3,100,71,4,99,25, 
10,5,20,8,0,19,0,56,5,1,97,12,2,100,24,3,75,15,4,24,0, 
10,5,20,8,0,32,0,28,0,1,94,10,2,20,0,3,100,61,4,98,5, 
10,5,20,8,0,12,0,64,0,1,100,55,2,96,20,3,62,13,4,99,25, 
10,5,20,7,0,32,0,98,82,1,98,18,2,100,29,3,36,29,4,98,0, 
10,5,20,7,0,42,0,43,10,1,98,30,2,79,17,3,4,0,4,100,18, 
10,5,20,8,0,28,0,99,0,1,100,42,2,99,10,3,44,5,4,99,25, 
10,5,20,8,0,15,0,100,32,1,51,0,2,91,15,3,37,0,4,49,0, 
10,5,20,8,0,24,0,22,0,1,100,20,2,99,22,3,97,27,4,99,16, 
10,5,20,8,0,19,0,15,0,1,94,78,2,72,0,3,15,0,4,100,23, 
10,5,20,8,1,18,0,77,5,1,90,21,2,87,0,3,92,5,4,100,5, 
10,5,20,8,0,18,0,80,7,1,26,0,2,32,10,3,69,24,4,100,40, 
10,5,20,8,0,25,0,78,0,1,94,100,2,22,0,3,100,27,4,12,0, 
10,5,20,8,0,8,0,71,15,1,39,14,2,100,7,3,29,0,4,29,0, 
10,5,20,8,0,25,0,100,86,1,99,17,2,24,5,3,97,5,4,99,15, 
10,5,20,9,0,25,0,48,0,1,94,25,2,100,16,3,87,67,4,97,9, 
10,5,20,8,0,12,0,100,5,1,93,40,2,56,18,3,97,0,4,20,15, 
10,5,20,8,0,39,0,17,0,1,49,0,2,100,50,3,98,42,4,97,23, 
10,5,20,8,0,39,0,100,10,1,34,0,2,93,15,3,34,0,4,38,5, 
10,5,20,9,0,20,0,97,26,1,74,5,2,100,10,3,99,85,4,71,15, 
10,5,20,9,0,14,0,6,0,1,45,10,2,100,10,3,24,0,4,4,0, 
10,5,20,9,0,15,0,100,17,1,54,5,2,68,2,3,99,10,4,33,5, 
10,5,20,9,0,19,0,63,5,1,78,5,2,100,59,3,76,57,4,45,5, 
10,5,20,9,0,18,0,45,59,1,13,0,2,98,13,3,34,2,4,100,17, 
10,5,20,8,0,20,0,97,98,1,58,34,2,100,47,3,95,5,4,75,20, 
10,5,20,8,0,10,0,98,22,1,99,14,2,100,19,3,29,18,4,21,10, 
10,5,20,8,0,14,0,94,0,1,100,5,2,97,5,3,46,12,4,10,0, 
10,5,20,9,0,10,0,6,0,1,91,0,2,64,0,3,100,20,4,49,10, 
10,5,20,9,0,11,0,12,0,1,95,32,2,55,19,3,100,40,4,48,13, 
10,5,20,9,0,57,0,72,0,1,97,10,2,99,10,3,100,0,4,72,24, 
10,5,20,9,0,42,0,45,6,1,99,13,2,30,0,3,100,9,4,30,0, 
10,5,20,9,0,18,0,99,65,1,55,15,2,98,49,3,100,0,4,4,0, 
10,5,20,9,0,12,0,100,32,1,35,14,2,57,10,3,15,0,4,84,10, 
10,5,20,8,0,19,0,96,48,1,45,16,2,100,27,3,98,5,4,99,17, 
10,5,20,7,0,22,0,49,0,1,97,10,2,20,0,3,49,0,4,100,25, 
10,5,20,7,0,14,0,87,21,1,15,0,2,100,15,3,99,10,4,97,30, 
10,5,20,9,0,17,0,30,0,1,95,35,2,54,15,3,100,81,4,64,5, 
10,5,20,8,0,16,0,90,20,1,44,0,2,11,0,3,86,42,4,100,11, 
10,5,20,8,0,9,0,7,0,1,28,5,2,76,25,3,93,34,4,100,10, 
10,5,20,8,0,24,0,18,0,1,100,11,2,34,0,3,67,21,4,34,4, 
10,5,20,9,0,36,0,99,15,1,100,15,2,84,5,3,58,0,4,98,3, 
10,5,20,9,0,19,0,99,13,1,100,8,2,15,0,3,15,0,4,12,0, 
10,5,20,9,0,32,0,100,23,1,47,28,2,96,29,3,98,37,4,61,7, 
10,5,20,9,0,22,0,51,12,1,100,86,2,51,20,3,49,16,4,96,21, 
10,5,20,9,0,17,0,99,15,1,87,10,2,100,0,3,99,0,4,69,16, 
10,5,20,8,0,9,0,100,22,1,60,5,2,99,16,3,93,38,4,52,20, 
10,5,20,8,0,13,0,24,5,1,100,45,2,54,5,3,21,0,4,39,10, 
10,5,20,9,0,20,0,100,45,1,16,13,2,97,18,3,16,0,4,83,7, 
10,5,20,9,0,22,0,2,0,1,51,0,2,46,0,3,100,18,4,27,0, 
10,5,20,9,0,27,0,19,0,1,100,15,2,75,10,3,30,5,4,19,0, 
10,5,20,9,0,15,0,97,23,1,97,6,2,70,28,3,95,5,4,100,52, 
10,5,20,8,0,17,0,18,0,1,100,0,2,92,17,3,35,0,4,26,0, 
10,5,20,8,0,21,0,30,0,1,100,19,2,30,0,3,92,25,4,97,15, 
10,5,20,9,0,13,0,51,20,1,86,22,2,100,30,3,86,5,4,60,7, 
10,5,20,9,0,9,0,93,22,1,14,0,2,88,15,3,100,21,4,94,0, 
10,5,20,9,0,18,0,93,70,1,97,23,2,100,26,3,50,0,4,98,17, 
10,5,20,8,0,14,0,100,9,1,89,33,2,91,22,3,67,27,4,97,26, 
10,5,20,9,0,33,0,42,5,1,100,126,2,21,0,3,21,0,4,99,49, 
10,5,20,9,0,7,0,19,0,1,100,10,2,19,0,3,40,10,4,13,0, 
10,5,20,8,0,11,0,100,24,1,85,5,2,93,5,3,56,5,4,2,0, 
10,5,20,9,0,10,0,100,3,1,94,20,2,29,0,3,32,2,4,73,10, 
10,5,20,9,0,27,0,100,49,1,80,5,2,4,0,3,25,68,4,6,0, 
10,5,20,9,0,12,0,100,20,1,11,0,2,95,0,3,68,17,4,13,0, 
10,5,20,8,0,13,0,100,19,1,68,5,2,49,0,3,49,0,4,80,19, 
10,5,20,8,0,25,0,11,0,1,34,24,2,56,1,3,99,25,4,100,14, 
10,5,20,8,0,29,0,90,10,1,100,9,2,95,61,3,30,0,4,98,7, 
10,5,20,9,0,13,0,29,7,1,19,0,2,100,20,3,88,8,4,19,0, 
10,5,20,9,0,20,0,98,21,1,100,5,2,23,0,3,41,8,4,34,0, 
10,5,20,8,0,36,0,27,0,1,57,0,2,100,68,3,32,5,4,96,5, 
10,5,20,8,0,17,0,99,12,1,34,0,2,100,25,3,98,5,4,97,5, 
10,5,20,7,0,26,0,99,21,1,6,0,2,100,31,3,23,0,4,97,34, 
10,5,20,7,0,34,0,45,0,1,56,0,2,77,1,3,96,83,4,100,5, 
10,5,20,8,0,29,0,63,14,1,99,86,2,77,0,3,99,10,4,100,0, 
10,5,20,7,0,12,0,96,39,1,98,20,2,99,24,3,4,0,4,100,5, 
10,5,20,8,0,28,0,15,0,1,41,5,2,98,16,3,99,42,4,100,29, 
10,5,20,7,0,13,0,100,36,1,24,0,2,81,18,3,5,0,4,99,24, 
10,5,20,8,0,16,0,44,32,1,24,5,2,96,62,3,99,51,4,100,38, 
10,5,20,7,0,32,0,99,17,1,99,30,2,86,29,3,100,24,4,82,14, 
10,5,20,8,0,7,0,100,0,1,35,0,2,76,17,3,31,0,4,68,0, 
10,5,20,9,0,8,0,82,10,1,72,10,2,100,32,3,79,13,4,21,0, 
10,5,20,9,0,12,0,2,0,1,10,7,2,51,7,3,95,32,4,100,20, 
10,5,20,8,0,27,0,100,27,1,33,0,2,98,5,3,6,0,4,99,60, 
10,5,20,8,0,25,0,80,14,1,99,5,2,79,23,3,97,28,4,100,5, 
10,5,20,8,0,16,0,99,34,1,17,0,2,17,5,3,100,20,4,99,42, 
10,5,20,8,0,14,0,100,65,1,95,58,2,13,0,3,76,18,4,94,10, 
10,5,20,8,0,9,0,68,15,1,73,1,2,61,15,3,100,22,4,62,17, 
10,5,20,8,0,18,0,73,0,1,79,32,2,77,0,3,100,5,4,21,0, 
10,5,20,8,0,27,0,42,6,1,12,0,2,42,0,3,100,16,4,17,0, 
10,5,20,7,0,11,0,100,28,1,39,0,2,24,5,3,96,51,4,17,0, 
